标题,歌曲id,所属歌单
Straight Out Them Projects,1497732931,692254353
Took Her To The O,1422610052,692254353
On My Way,1925629106,692254353
Check Yo Self,1461225,2279669014
Nuthin' But aGThang,2417305,2279669014
Hello,20189570,2279669014
Serial Killa,26345374,2279669014
Your Money Or Your Life,1460614,2279669014
Gangsta Gangsta,20189496,2279669014
Regulate (2F Remix),2101698,2279669014
多想再见你一面,2146045921,5051433464
蔚蓝色Azure,2131501620,5051433464
CHCHOH,1859755157,5051433464
碎了,2128968513,5051433464
4.0满点 // Feat. VFLYINTHESKY,1908315783,5051433464
反派英雄,1965929258,5051433464
恼火,1955501364,5051433464
雨季,1969845255,5051433464
假外向,443622014,5051433464
最新西部爱情,1860882643,2454417037
想你,1949052976,2454417037
我宝贝,1490689567,2454417037
你不需要我的爱,1961544688,2454417037
梦境坍塌,1861360307,2454417037
我的Folykiki,1927412811,2454417037
你即是温柔,1814914682,2454417037
情绪,1480966316,2454417037
寻找【流行民谣伤感伴奏】,2638539891,450835472
Up The Smoke,1401831931,450835472
eski kiz/坏女孩,2676375359,450835472
MVP (Summer Smooth Mix),26806589,450835472
Promise in Love feat. Jose James,407436,450835472
Nice Colors,565258282,450835472
Meteor Shower,2056655358,2679916677
Conceited,2642161668,2679916677
Drive Me Crazy,2633276496,2679916677
WhoWho,1480252256,2679916677
Die For Me (feat. SoFaygo),2617870240,2679916677
Tiny Apartment,2599714974,2679916677
LAst dAy oN EaRTh,1976472242,2679916677
sheluvme,1976472967,2679916677
OKAY,2104626714,2679916677
RASEN in OKINAWA,2025530740,7237578672
碎碎念,1937443257,6744085634
hey,1954913641,6744085634
她说×和我接吻（抖音热搜）,1995896623,6744085634
Ayuko叶晓粤-给我一杯Mojito ft.望江晴,1818124338,6744085634
斯德哥尔摩的爱恋,1920167151,6744085634
土黑娃 ft.thomeboydontkill,1964696171,2313914132
小镇爱（Thug Love）,2075583674,2313914132
DAY1,1492864083,2313914132
有的人,2096139509,2313914132
芳草地,1909082622,2313914132
Burn Me Down,2051980983,2313914132
We Own It (Fast & Furious),26430725,564632357
Rabbit Run,5052332,564632357
Welcome 2 Detroit,19279266,564632357
Pistolvania,1475268428,564632357
Demon Inside Of Me (Bonus Track),1297421,564632357
Karma,1297756,564632357
"Go To Sleep (from the ""Cradle 2 The Grave"" soundtrack)",1299725,564632357
Frontlines,1286383,564632357
Smack That,986970,2688991686
Let's Get It Started...,1851858513,2688991686
Light Up,28863121,2688991686
Love Is Blu,2613265511,2688991686
Tobey,2604354350,2688991686
Man's Not Hot (P Montana Afrobeat Mix),520556295,2688991686
Everybody Dies In Their Nightmares,1953974120,2688991686
Cali 2 Canada,2161394430,2688991686
Life Is Good,1415767465,2688991686
Pretty Little Fears,1309796582,2463592296
Not So Bad (Leans Gone Cold),2037034513,2463592296
Whoopty,1493183839,2463592296
Favorite Song (Midnight Session),2027161167,2463592296
Take My Heart Away,1487620937,2463592296
Die 4u freestyle,2674120853,2208915229
爱似水仙（致外婆）,2155242303,2208915229
对不起，爸,2625444465,2873336061
巴陵戏,2615442932,2873336061
往往,2621684230,2873336061
曙光,1977879460,7635456107
泥巴,2095788526,7635456107
Room,1882029821,7635456107
阿普的思念,2151195448,7635456107
Hug me (抱我),1965890511,7596253705
呼吸,1454140144,7596253705
Candy Paint,555974046,5260286672
Life's A Mess,1460801818,5260286672
All The Stars,526929981,5260286672
保鲜,515659732,2078278524
举步维艰,1310469265,2078278524
一知半解,2659279598,2078278524
call me now,2163398092,2078278524
沪 FREESTYLE,2626359793,2078278524
春夏秋冬,2620098664,2078278524
Satin Black,1936062511,2755687592
DRIFT,1888851210,2755687592
BENJAMIN BUTTON,2614564076,2755687592
Bassthoven,1458351692,2755687592
Buddy,2008654639,2755687592
Customs,2124593329,2755687592
GOLDEN GOOSE,2600862917,2755687592
还是会想你 (Live),1834297339,6752221322
花开即花落,2059324214,6752221322
我只是你的过客（钢琴版）,1985657364,6752221322
该怎么醒,1956035655,6752221322
也许尽头会是你,1911104265,6752221322
蔚蓝色,1990963967,6752221322
后来你再也没有来过,1870532070,6752221322
可是风把我们吹的好远,1902776239,6752221322
朦胧的爱（I Like You The Most）,2133534668,2873150941
她说别在乎,2634601458,2873150941
末日,2081609342,2873150941
雪梨花开,2128131990,2873150941
怪物,2075573984,2873150941
Wasted,1332423337,2876609741
DNA（beat by ACES）Taric mashup,2130742372,2876609741
Spitting Venom Field Trip,2133999970,2876609741
“Scared 2 Be Lonely” Lil Tjay type beat,2126430638,2876609741
is there someone else？,2063283015,2876609741
FIELD TRIP,2614013001,2876609741
Swag Kids,2676724907,464389462
商务点,2676724954,464389462
武侯区,1971680387,464389462
数钱的女孩,2006229677,464389462
123,2002753297,464389462
带你回家,1332506643,5308822263
别非要我大声说出来,2071242783,5308822263
Face au mur 116 F♯m,2661474986,5308822263
卸载,1818581946,5308822263
情话贩卖机,1480088792,5308822263
火苗,454966919,2028460159
Walking On My Way,448917410,2028460159
江湖流,454966913,2028460159
女人花,454966911,2028460159
孤独症DEMO,485508366,2028460159
下弦月,2665886120,2028460159
龙,2631925209,2028460159
金曲,2605552210,2028460159
恋爱脑游戏,2022203126,2070103053
Trap On The Moon,2142521881,2070103053
Doris (intro),2093796784,2070103053
Baby 我只想...(Prod.By Mai),1345711869,2070103053
你走之后,1454417190,2070103053
demo,1888464956,2070103053
梦魅,1936809154,5443503366
公路商店（issue）,2085709355,5443503366
秋意返,2098172596,2271490337
我要的自己给,2610977111,2046488979
他们不明白,2610978818,2046488979
问题，答案,2610978817,2046488979
Venus,2608566435,2046488979
酸菜牛肉面,2605881104,2046488979
下个路口再见吧,2056901270,5355088033
迷失森林,2052123773,5355088033
Moana,1442987013,2362497494
Booty Wurk (One Cheek At a Time),1302240987,2362497494
Killer (Remix),1848207273,2362497494
I Won,1849475392,2362497494
Birthday,1852248940,2362497494
momma (prod. stevienothing),1334327108,2362497494
精神状态良好,2601955987,2430321511
Resistance,2156291702,2430321511
夏夜演奏家,2104661795,2430321511
父辈爱情freestyle,2094791869,2430321511
失恋小说,2117569609,2430321511
Bars,2061966702,2430321511
爱神的羽毛,1971449031,3168423108
小可爱与小领带,544000206,3168423108
不乖就打你头,1407245392,3168423108
马思唯（MASIWEI)-暴风雨（刘思达 Remix）,555395231,3168423108
仲夏夜之梦,1884162801,3168423108
第一眼心动,1804412256,3168423108
不值得你喜欢,1872024726,8309761391
你的心会为谁累,2610321430,8309761391
追寻着光坚定梦的方向,2610321525,8309761391
我真的喜欢你,2610323276,8309761391
陌路而行,2605983710,8309761391
淌过潺潺的流水,2605222342,8309761391
平凡的一天,2605227886,8309761391
SILVER TOOTH.,2041104775,2320144876
HIGHEST IN THE ROOM (REMIX),1412473097,2320144876
Raydar,1975544354,2320144876
151 Rum,1328849151,2320144876
No Limit REMIX,523008862,2320144876
Rah Tah Tah,2640854486,2320144876
爱止痛（Prod.JpBeatz）,1892938288,8378426140
霓虹旅店,1454142620,5305573963
面对面的婚礼和并排的墓碑,1396146254,5305573963
.失眠,2047976629,6809504458
7538,486111543,6809504458
话语权,2024697513,6809504458
谁会被吻 (天气说变冷就变冷),1987986734,6809504458
篝火旁,518725853,6809504458
独行侠,462769331,6809504458
Sickology 101,19449917,325632726
Speakerbox (feat. Lafa Taylor),32958419,325632726
What's Up Danger,1333335577,325632726
Trankvila,1891330757,325632726
Get The Strap,1305703336,325632726
Movin' Bass (GTA Remix),31311838,325632726
Arrest The President,1331767904,325632726
Winter Blues,513502782,325632726
KILLSHOT 2,1393122799,325632726
100,2644273516,8459260050
封尘在回忆,2112537403,8459260050
心脏,1450328096,8459260050
非正式浪漫关系,2665622609,6976193072
百利甜,2600225776,6976193072
线,2034554735,6976193072
˙Ⱉ˙ฅ,1467679131,6976193072
"""她""",1394123837,6976193072
喜欢,1881993362,6976193072
你,1950528149,6976193072
Prospect (feat. Lil Baby),1449957836,2579580079
Yahh feat. J.mag (Prod. Gold Key$),480579336,2579580079
Diamonds On Me,1495018290,2579580079
Plain Jane (Remix),1463774251,2579580079
Panda,405089420,2579580079
家,1908919652,3227923453
流浪·地球,2052782758,3227923453
绿皮火车,2132225636,3227923453
回答,1994863874,3227923453
告白,2612373188,2943012273
曾用名,1878625005,2943012273
Love in My Pocket,1473603737,2943012273
Promise,1823305772,2943012273
官方回答,1375640677,2943012273
Get Inside Your Heart feat. Pismo,22778418,437360812
"Luv(sic.), Pt. 3",22821100,437360812
DAY DREAMING,26126394,437360812
Love Note<Seoul City Remix>,22756879,437360812
Walk Out feat.NEED NOT WORRY,22703963,437360812
Deacon Blu,1212025,437360812
Luv(sic) Part 4 (Original),1788006,437360812
Away feat. Othello,30841417,437360812
Luv(sic.) Part 2 (Original Version),1789158,437360812
Angel 2 Me (International ver.),30612617,437360812
凛冬将至（Full version）,1456661032,2067141583
共振,2106706988,2067141583
FLYHOMIE,2618146121,2067141583
飞船失事,1950525423,2067141583
陪你过冬天,2112205497,2067141583
嘉兴到上海,2637675448,2067141583
Bring ’Em Out,2141685045,2067141583
One's 4 Da Money,3464474,2155383482
Want Me Dead (feat. 21 Savage),2058108131,2155383482
Flava in Ya Ear,16991206,2155383482
Slide,1347732887,2155383482
Hello B*tch,2161037020,2155383482
Toot That (feat. DreamDoll & BeatKing),1847518769,2155383482
She Make It Clap Freestyle,1869846175,2155383482
IndiGO,574919869,2181195918
岁末,2660537100,2181195918
Dawn of us,553813030,2181195918
不就是一起长大,2088701543,2181195918
Red Light（feat. WONDERFRAME）,2096458228,2181195918
Love Singer,2156161161,2181195918
Pull Up,1882025503,7538684824
随身听2000,2072610413,7538684824
下个路口见,2058598792,7538684824
梧桐,2077304954,7538684824
万古药,2077750463,7538684824
我等了很久,1979747705,6950428911
答应别忘了我好吗,1918899684,6950428911
想要你留下,1907522357,6950428911
如果我是垃圾请你把我带走,1876959648,6950428911
围城,1361832292,6950428911
想我了没有,1894816087,6950428911
暴雨,571832692,6950428911
Don't call me baby,1887710271,6950428911
长城,1929065853,7222751013
云落月,2080174063,7222751013
青城山下,1953333106,7222751013
江南水,2122942393,7222751013
水墨,2058920966,7222751013
爱似冷冰雪,2652066021,2364038061
Lost ,479979029,2364038061
California (feat. 王嘉尔 & Warren Hue) [Remix],1861119567,2364038061
奇点,2639328471,2892034364
酒叔,2631279369,2892034364
良药,2607364232,2892034364
天亮就要走,2604902335,2892034364
Ready Or Not?,2158300457,2892034364
Money Focused Freestyle,1989402883,2892034364
江湖菜,2601992006,2892034364
四面楚歌,2060960832,2903182988
老北京杀器,2163665381,2903182988
2.0,1967786814,2903182988
• WHICH ONE,574906533,2903182988
The Voices In The Dark,1420899197,2903182988
The Boys Are Back In Town,1368707509,2903182988
枯木逢春,2138763214,2885576850
法老 - Palace in clouds,1955227810,2885576850
回家 Way Back（ft.大傻DamnShine）,1987609238,2885576850
野猪儿(MA$IWEI&PS￥.P&DZ)［Prod.2kOnTheTrack］,2010504753,2885576850
sorry NAQI,1993896202,2885576850
我不红（Covre 法老）,1931608097,2885576850
耙耙爱情故事2024 (Live),2601040646,5338820195
徘徊,2164051000,5338820195
蝴蝶,2608768540,817194122
SOULMATE,2163550153,817194122
天台爱,1982945653,817194122
Capper.罗言;TOYOKI.M.A.C-雪&暴雨（TOKBINL 2023 MASHUP）,2035444374,817194122
U pretty,2034305601,4898716867
raining love,2113504831,4898716867
街头智慧,2628771331,4898716867
Vol 1（新闻联播）,2676658710,4872550623
OK,2163338670,4872550623
THOUGHT YOU WERE THE ONE,2622259062,4872550623
Run Tha Streetz,1312062100,4872550623
Put It Down,2120168281,4872550623
☾,1445202338,2434195584
啾,1410874355,2434195584
鱼,1417855873,2434195584
夢,519467971,2434195584
‎・ࡇ・,1381644279,2434195584
2.14,459872690,2434195584
7:20,450440017,2434195584
可惜我只是个说唱歌手,2010636249,6722912887
序,2078968671,6722912887
Luv (Sic),405485942,2406810265
Battlecry (Saib. Mix),481537371,2406810265
aruarian dance,4909215,2406810265
Counting Stars,405485948,2406810265
Brazilian Rhyme (Almost There),406497,2406810265
saturdaycartoons,447280749,2406810265
Jenny feat. Daichi Diez & Shaira,411236745,2406810265
夜班车(「First Date俩少无猜」allenvee Bootleg),492256479,2406810265
Roca bye baby,1431946612,2406810265
过期果汁,2676001888,2472511008
告别,2676001032,2472511008
一回事,2676001041,2472511008
连轴赚,2676001866,2472511008
万马千军,2676001876,2472511008
四轮,2676001073,2472511008
墙缝,2676001902,2472511008
泪汪汪,2009011359,5456835430
5% TINT,1298432427,6820978324
ROCKSTAR (BLM REMIX),1454914229,6820978324
MELTDOWN (feat. Drake),2068069290,6820978324
Mood Swings,1459889162,6820978324
SLIDE,2614020226,6820978324
Love is an illusion,2640873667,4988114794
想念是会呼吸的痛,2102666179,4988114794
想你的夜,2079415547,4988114794
Ric Flair Drip,516320081,2538119796
Whole Lot,489037225,2538119796
Holy Ghost,468513188,2538119796
Supastars,533392776,2538119796
New Choppa,472045119,2538119796
Planet Drool (Bonus),458231649,2538119796
Gucci On My,463164460,2538119796
F**k Up Some Commas,30854196,2538119796
例外,1425800399,5131924606
住你耳朵里,419374860,5131924606
全部都是你,465920905,5131924606
足够,557667045,5131924606
走心小卖家,493784861,5131924606
Go Stupid,1421716060,5438690263
Die Slow,1381738339,5438690263
Never Last,2152145297,5438690263
Number 2,2152144546,5438690263
Zombie Time,2605660885,5438690263
GOD DAMN,2127036377,5438690263
天花板之上,1480848896,6900963465
这般雨天,2080600881,6900963465
玛丽亚 (Live),2164345397,6900963465
ZZZZ,1806872523,6900963465
雨下一整夜,2600459552,4883652067
小地方大梦想 (Live),2161988154,4883652067
辛德瑞拉,2166485975,4883652067
JDM (PROD. 波尔皮),2150401787,4883652067
高楼是反向的海,2057568424,2256067536
钻石边,2057570371,2256067536
差火候,2057570374,2256067536
平衡,2057568425,2256067536
For You,2057570363,2256067536
出去混,2057568446,2256067536
点金,2057568426,2256067536
Coastal Road,2057570351,2256067536
一个无所事事的下午,2057570350,2256067536
而立,1850225082,5196798457
那一首歌,1850219401,5196798457
她和她和她,1428243603,5196798457
新小兔子乖乖,1821623185,5196798457
这里是杭州（LOVE PARADISE）,1342808239,5196798457
画（prod.by LORIN),1390469652,5196798457
贰叁柒,1327069428,5196798457
薛定谔的猫,1332262968,5196798457
叫爸爸,1408685504,5196798457
来自世界的恶意（Prod.by Simon）,1391234546,5196798457
DESEO,2677228528,6700242542
PONTE LOKITA,2673015997,6700242542
Orgullo,2676329108,6700242542
Palgo,2673929661,6700242542
TÚ ME CALIENTAS,2670797953,6700242542
SUELTA (feat. Omar Courtz),2670083985,6700242542
MJM,2666809162,6700242542
Ella Pide Reggaeton,2672242811,6700242542
ROMEO,2672706771,6700242542
Enzo,2674256181,6700242542
シンジルチカラ,2666549383,3131480188
Choice Is Yours,2666549379,3131480188
Three Kings,2666550291,3131480188
笑門来福,2666549381,3131480188
バラの束,2666549378,3131480188
BLESS YOU,2666550293,3131480188
Mic rewrites the ending,2651496043,3131480188
Get Freedom,2651498833,3131480188
Do the right thing,2651496044,3131480188
Drama Track『Stay Gold』,2651496045,3131480188
梦到你,1976794036,6702371651
慢 慢 S w e e t,1386380050,6702371651
完美派对,2611636402,6702371651
侠盗猎爱手,1941659161,6702371651
爱你3000,1389394944,6702371651
今夜不想你一人走,1481948521,4926388301
趁着雨天偷只猫,1811464707,4926388301
市中心,1809369443,4926388301
她叫我废物,1483333539,4926388301
捉迷藏,1810044724,4926388301
Linger (Instrumental),1481784540,4926388301
想牵着你的手 (Hold Your Hand),1468597640,4926388301
